2020-01-27 14:54:58.611 [restartedMain] INFO  o.s.boot.devtools.restart.ChangeableUrls - The Class-Path manifest attribute in C:\Users\asus\.m2\repository\org\glassfish\jaxb\jaxb-runtime\2.3.2\jaxb-runtime-2.3.2.jar referenced one or more files that do not exist: file:/C:/Users/asus/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/jakarta.xml.bind-api-2.3.2.jar,file:/C:/Users/asus/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/txw2-2.3.2.jar,file:/C:/Users/asus/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/istack-commons-runtime-3.0.8.jar,file:/C:/Users/asus/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/stax-ex-1.8.1.jar,file:/C:/Users/asus/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/FastInfoset-1.2.16.jar,file:/C:/Users/asus/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/jakarta.activation-api-1.2.1.jar
2020-01-27 16:31:51.465 [http-nio-8002-exec-3] INFO  com.lpc.aspect.LogAspectService - ########请求类方法参数:[]
2020-01-27 16:31:51.465 [http-nio-8002-exec-3] INFO  com.lpc.aspect.LogAspectService - ====================请求内容===================
2020-01-27 16:31:51.566 [http-nio-8002-exec-3] INFO  com.lpc.aspect.LogAspectService - ====================返回内容===================
2020-01-27 16:31:51.568 [http-nio-8002-exec-3] INFO  com.lpc.aspect.LogAspectService - #########Response内容:{"msg":"success","code":200,"data":{"iPhone系列":[{"createdTime":1577195201000,"id":3,"image":"https://img12.360buyimg.com/n7/jfs/t1/43673/34/15314/531309/5d81f35dEda38e8fe/a68d81e20b31354c.png","num":5000,"price":8788,"status":1,"title":"iPhone11Pro Max","updatedTime":1577195203000},{"createdTime":1577154932000,"id":4,"image":"https://img1.360buyimg.com/n6/jfs/t1/74879/13/13367/592262/5dac1798E2b8fb442/d98ace2a5139a00c.jpg","num":5000,"price":8999,"status":1,"title":"iPhoneXs","updatedTime":1577154934000},{"createdTime":1578224598000,"id":5,"image":"https://img13.360buyimg.com/n7/jfs/t1/27657/6/9504/96146/5c7f9e6dE433724e7/dbe911c7765f5877.jpg","num":5000,"price":699,"status":1,"title":"iphone6S","updatedTime":1578224600000}],"华为荣耀系列":[{"createdTime":1577154441000,"id":1,"image":"https://2b.zol-img.com.cn/product/192_320x240/883/ceIooc7zVhQQw.jpg","num":10000,"price":3999,"status":1,"title":"华为荣耀8X","updatedTime":1577154443000},{"createdTime":1577191530000,"id":2,"image":"https://2f.zol-img.com.cn/product/194_320x240/443/ceKE5MHu5GU9M.jpg","num":10000,"price":1999,"status":1,"title":"荣耀10青春版","updatedTime":1577191532000}]}}
2020-01-27 16:31:51.568 [http-nio-8002-exec-3] INFO  com.lpc.aspect.LogAspectService - ====================返回内容==================
2020-01-27 16:32:34.569 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 16:33:53.816 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 16:35:07.876 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 16:35:23.300 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 16:36:12.805 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 16:36:46.896 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 16:37:34.607 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 16:38:53.826 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 16:39:32.028 [http-nio-8000-exec-10] INFO  com.lpc.aspect.LogAspectService - ===================请求内容====================
2020-01-27 16:39:32.028 [http-nio-8000-exec-10] INFO  com.lpc.aspect.LogAspectService - ########请求地址:http://linpengcheng:8000/member/login
2020-01-27 16:39:32.028 [http-nio-8000-exec-10] INFO  com.lpc.aspect.LogAspectService - ########请求方式:POST
2020-01-27 16:39:32.028 [http-nio-8000-exec-10] INFO  com.lpc.aspect.LogAspectService - ########请求类方法:Map com.lpc.serviceImpl.UserServiceImpl.login(mb_user)
2020-01-27 16:39:32.028 [http-nio-8000-exec-10] INFO  com.lpc.aspect.LogAspectService - ########请求类方法参数:[mb_user(username=null, password=19961223lpc, phone=17685748159, email=null, openID=null)]
2020-01-27 16:39:32.028 [http-nio-8000-exec-10] INFO  com.lpc.aspect.LogAspectService - ====================请求内容===================
2020-01-27 16:39:32.393 [http-nio-8000-exec-10] INFO  com.lpc.serviceImpl.UserServiceImpl - ###### 登录  token存入redis: token：d299786c-0395-4c25-9b35-36cfa0a31286  userId：69
2020-01-27 16:39:32.393 [http-nio-8000-exec-10] INFO  com.lpc.aspect.LogAspectService - ====================返回内容===================
2020-01-27 16:39:32.393 [http-nio-8000-exec-10] INFO  com.lpc.aspect.LogAspectService - #########Response内容:{"msg":"success","code":200,"data":"d299786c-0395-4c25-9b35-36cfa0a31286"}
2020-01-27 16:39:32.393 [http-nio-8000-exec-10] INFO  com.lpc.aspect.LogAspectService - ====================返回内容==================
2020-01-27 16:40:00.008 [multiThread-3] INFO  com.lpc.timeSchedule.OrderSchedule - #######################OrderScdule类执行order()方法########################
2020-01-27 16:40:00.176 [http-nio-8004-exec-1] INFO  com.lpc.aspect.LogAspectService - ===================请求内容====================
2020-01-27 16:40:00.176 [http-nio-8004-exec-1] INFO  com.lpc.aspect.LogAspectService - ########请求地址:http://linpengcheng:8004/order/selectAllOrders
2020-01-27 16:40:00.176 [http-nio-8004-exec-1] INFO  com.lpc.aspect.LogAspectService - ########请求方式:GET
2020-01-27 16:40:00.177 [http-nio-8004-exec-1] INFO  com.lpc.aspect.LogAspectService - ########请求类方法:List com.lpc.serviceImpl.OrderServiceImpl.selectAllOrders()
2020-01-27 16:40:00.177 [http-nio-8004-exec-1] INFO  com.lpc.aspect.LogAspectService - ########请求类方法参数:[]
2020-01-27 16:40:00.177 [http-nio-8004-exec-1] INFO  com.lpc.aspect.LogAspectService - ====================请求内容===================
2020-01-27 16:40:00.220 [http-nio-8004-exec-1] INFO  com.lpc.aspect.LogAspectService - ====================返回内容===================
2020-01-27 16:40:00.221 [http-nio-8004-exec-1] INFO  com.lpc.aspect.LogAspectService - #########Response内容:[{"amount":1999.0,"createdTime":1580047172000,"id":20200029,"status":2,"updatedTime":1580048400000,"userId":69},{"amount":1999.0,"createdTime":1580048205000,"id":20200030,"status":2,"updatedTime":1580049600000,"userId":69}]
2020-01-27 16:40:00.221 [http-nio-8004-exec-1] INFO  com.lpc.aspect.LogAspectService - ====================返回内容==================
2020-01-27 16:40:07.903 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 16:40:23.350 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 16:40:45.977 [http-nio-8002-exec-5] INFO  com.lpc.aspect.LogAspectService - ===================请求内容====================
2020-01-27 16:40:45.991 [http-nio-8002-exec-5] INFO  com.lpc.aspect.LogAspectService - ########请求地址:http://linpengcheng:8002/commodity/getAllItems
2020-01-27 16:40:45.992 [http-nio-8002-exec-5] INFO  com.lpc.aspect.LogAspectService - ########请求方式:GET
2020-01-27 16:40:45.992 [http-nio-8002-exec-5] INFO  com.lpc.aspect.LogAspectService - ########请求类方法:Map com.lpc.serviceImpl.ItemServiceImpl.getAllItems()
2020-01-27 16:40:45.992 [http-nio-8002-exec-5] INFO  com.lpc.aspect.LogAspectService - ########请求类方法参数:[]
2020-01-27 16:40:45.992 [http-nio-8002-exec-5] INFO  com.lpc.aspect.LogAspectService - ====================请求内容===================
2020-01-27 16:40:46.062 [http-nio-8002-exec-5] INFO  com.lpc.aspect.LogAspectService - ====================返回内容===================
2020-01-27 16:40:46.063 [http-nio-8002-exec-5] INFO  com.lpc.aspect.LogAspectService - #########Response内容:{"msg":"success","code":200,"data":{"iPhone系列":[{"createdTime":1577195201000,"id":3,"image":"https://img12.360buyimg.com/n7/jfs/t1/43673/34/15314/531309/5d81f35dEda38e8fe/a68d81e20b31354c.png","num":5000,"price":8788,"status":1,"title":"iPhone11Pro Max","updatedTime":1577195203000},{"createdTime":1577154932000,"id":4,"image":"https://img1.360buyimg.com/n6/jfs/t1/74879/13/13367/592262/5dac1798E2b8fb442/d98ace2a5139a00c.jpg","num":5000,"price":8999,"status":1,"title":"iPhoneXs","updatedTime":1577154934000},{"createdTime":1578224598000,"id":5,"image":"https://img13.360buyimg.com/n7/jfs/t1/27657/6/9504/96146/5c7f9e6dE433724e7/dbe911c7765f5877.jpg","num":5000,"price":699,"status":1,"title":"iphone6S","updatedTime":1578224600000}],"华为荣耀系列":[{"createdTime":1577154441000,"id":1,"image":"https://2b.zol-img.com.cn/product/192_320x240/883/ceIooc7zVhQQw.jpg","num":10000,"price":3999,"status":1,"title":"华为荣耀8X","updatedTime":1577154443000},{"createdTime":1577191530000,"id":2,"image":"https://2f.zol-img.com.cn/product/194_320x240/443/ceKE5MHu5GU9M.jpg","num":10000,"price":1999,"status":1,"title":"荣耀10青春版","updatedTime":1577191532000}]}}
2020-01-27 16:40:46.090 [http-nio-8002-exec-5] INFO  com.lpc.aspect.LogAspectService - ====================返回内容==================
2020-01-27 16:40:48.175 [http-nio-8000-exec-2] INFO  com.lpc.aspect.LogAspectService - ===================请求内容====================
2020-01-27 16:40:48.176 [http-nio-8000-exec-2] INFO  com.lpc.aspect.LogAspectService - ########请求地址:http://linpengcheng:8000/member/getUserInfo
2020-01-27 16:40:48.176 [http-nio-8000-exec-2] INFO  com.lpc.aspect.LogAspectService - ########请求方式:POST
2020-01-27 16:40:48.176 [http-nio-8000-exec-2] INFO  com.lpc.aspect.LogAspectService - ########请求类方法:Map com.lpc.serviceImpl.UserServiceImpl.getUserInfo(String)
2020-01-27 16:40:48.176 [http-nio-8000-exec-2] INFO  com.lpc.aspect.LogAspectService - ########请求类方法参数:[d299786c-0395-4c25-9b35-36cfa0a31286]
2020-01-27 16:40:48.176 [http-nio-8000-exec-2] INFO  com.lpc.aspect.LogAspectService - ====================请求内容===================
2020-01-27 16:40:48.198 [http-nio-8000-exec-2] INFO  com.lpc.aspect.LogAspectService - ====================返回内容===================
2020-01-27 16:40:48.538 [http-nio-8000-exec-2] INFO  com.lpc.aspect.LogAspectService - #########Response内容:{"msg":"success","code":200,"data":{"createdTime":1580046883000,"email":"17685748159@163.com","id":69,"password":"","phone":"17685748159","updatedTime":1580114372000,"username":"林鹏程"}}
2020-01-27 16:40:48.538 [http-nio-8000-exec-2] INFO  com.lpc.aspect.LogAspectService - ====================返回内容==================
2020-01-27 16:40:49.080 [http-nio-8010-exec-3] INFO  com.netflix.config.ChainedDynamicProperty - Flipping property: cart-server.ribbon.ActiveConnectionsLimit to use NEXT property: niws.loadbalancer.availabilityFilteringRule.activeConnectionsLimit = 2147483647
2020-01-27 16:40:49.083 [http-nio-8010-exec-3] INFO  com.netflix.util.concurrent.ShutdownEnabledTimer - Shutdown hook installed for: NFLoadBalancer-PingTimer-cart-server
2020-01-27 16:40:49.083 [http-nio-8010-exec-3] INFO  com.netflix.loadbalancer.BaseLoadBalancer - Client: cart-server instantiated a LoadBalancer: DynamicServerListLoadBalancer:{NFLoadBalancer:name=cart-server,current list of Servers=[],Load balancer stats=Zone stats: {},Server stats: []}ServerList:null
2020-01-27 16:40:49.085 [http-nio-8010-exec-3] INFO  c.n.loadbalancer.DynamicServerListLoadBalancer - Using serverListUpdater PollingServerListUpdater
2020-01-27 16:40:49.086 [http-nio-8010-exec-3] INFO  com.netflix.config.ChainedDynamicProperty - Flipping property: cart-server.ribbon.ActiveConnectionsLimit to use NEXT property: niws.loadbalancer.availabilityFilteringRule.activeConnectionsLimit = 2147483647
2020-01-27 16:40:49.086 [http-nio-8010-exec-3] INFO  c.n.loadbalancer.DynamicServerListLoadBalancer - DynamicServerListLoadBalancer for client cart-server initialized: DynamicServerListLoadBalancer:{NFLoadBalancer:name=cart-server,current list of Servers=[linpengcheng:8003],Load balancer stats=Zone stats: {defaultzone=[Zone:defaultzone;	Instance count:1;	Active connections count: 0;	Circuit breaker tripped count: 0;	Active connections per server: 0.0;]
},Server stats: [[Server:linpengcheng:8003;	Zone:defaultZone;	Total Requests:0;	Successive connection failure:0;	Total blackout seconds:0;	Last connection made:Thu Jan 01 08:00:00 CST 1970;	First connection made: Thu Jan 01 08:00:00 CST 1970;	Active Connections:0;	total failure count in last (1000) msecs:0;	average resp time:0.0;	90 percentile resp time:0.0;	95 percentile resp time:0.0;	min resp time:0.0;	max resp time:0.0;	stddev resp time:0.0]
]}ServerList:org.springframework.cloud.netflix.ribbon.eureka.DomainExtractingServerList@18cb17bf
2020-01-27 16:40:50.090 [PollingServerListUpdater-0] INFO  com.netflix.config.ChainedDynamicProperty - Flipping property: cart-server.ribbon.ActiveConnectionsLimit to use NEXT property: niws.loadbalancer.availabilityFilteringRule.activeConnectionsLimit = 2147483647
2020-01-27 16:40:57.446 [http-nio-8003-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-01-27 16:40:57.580 [http-nio-8003-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-01-27 16:41:01.680 [http-nio-8003-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 4098 ms
2020-01-27 16:41:03.145 [http-nio-8003-exec-1] INFO  com.lpc.aspect.LogAspectService - ===================请求内容====================
2020-01-27 16:41:03.172 [http-nio-8003-exec-1] INFO  com.lpc.aspect.LogAspectService - ########请求地址:http://linpengcheng:8003/cart/selectCart
2020-01-27 16:41:03.172 [http-nio-8003-exec-1] INFO  com.lpc.aspect.LogAspectService - ########请求方式:GET
2020-01-27 16:41:03.179 [http-nio-8003-exec-1] INFO  com.lpc.aspect.LogAspectService - ########请求类方法:Map com.lpc.serviceImpl.CartServiceImpl.selectCart(String)
2020-01-27 16:41:03.179 [http-nio-8003-exec-1] INFO  com.lpc.aspect.LogAspectService - ########请求类方法参数:[69]
2020-01-27 16:41:03.179 [http-nio-8003-exec-1] INFO  com.lpc.aspect.LogAspectService - ====================请求内容===================
2020-01-27 16:41:03.629 [http-nio-8003-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - wechat-shop-cart - Starting...
2020-01-27 16:41:05.829 [http-nio-8003-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - wechat-shop-cart - Start completed.
2020-01-27 16:41:07.973 [http-nio-8003-exec-1] INFO  com.lpc.aspect.LogAspectService - ====================返回内容===================
2020-01-27 16:41:08.300 [http-nio-8003-exec-1] INFO  com.lpc.aspect.LogAspectService - #########Response内容:{"msg":"success","code":200,"data":{"2":{"createdTime":1577191530000,"id":2,"image":"https://2f.zol-img.com.cn/product/194_320x240/443/ceKE5MHu5GU9M.jpg","num":10000,"price":1999,"status":1,"title":"荣耀10青春版","updatedTime":1577191532000}}}
2020-01-27 16:41:08.300 [http-nio-8003-exec-1] INFO  com.lpc.aspect.LogAspectService - ====================返回内容==================
2020-01-27 16:41:12.847 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 16:41:26.370 [http-nio-8000-exec-4] INFO  com.lpc.aspect.LogAspectService - ===================请求内容====================
2020-01-27 16:41:26.371 [http-nio-8000-exec-4] INFO  com.lpc.aspect.LogAspectService - ########请求地址:http://linpengcheng:8000/member/getUserInfo
2020-01-27 16:41:26.371 [http-nio-8000-exec-4] INFO  com.lpc.aspect.LogAspectService - ########请求方式:POST
2020-01-27 16:41:26.371 [http-nio-8000-exec-4] INFO  com.lpc.aspect.LogAspectService - ########请求类方法:Map com.lpc.serviceImpl.UserServiceImpl.getUserInfo(String)
2020-01-27 16:41:26.371 [http-nio-8000-exec-4] INFO  com.lpc.aspect.LogAspectService - ########请求类方法参数:[d299786c-0395-4c25-9b35-36cfa0a31286]
2020-01-27 16:41:26.371 [http-nio-8000-exec-4] INFO  com.lpc.aspect.LogAspectService - ====================请求内容===================
2020-01-27 16:41:26.375 [http-nio-8000-exec-4] INFO  com.lpc.aspect.LogAspectService - ====================返回内容===================
2020-01-27 16:41:26.375 [http-nio-8000-exec-4] INFO  com.lpc.aspect.LogAspectService - #########Response内容:{"msg":"success","code":200,"data":{"createdTime":1580046883000,"email":"17685748159@163.com","id":69,"password":"","phone":"17685748159","updatedTime":1580114372000,"username":"林鹏程"}}
2020-01-27 16:41:26.375 [http-nio-8000-exec-4] INFO  com.lpc.aspect.LogAspectService - ====================返回内容==================
2020-01-27 16:41:29.033 [http-nio-8004-exec-4] INFO  com.lpc.aspect.LogAspectService - ===================请求内容====================
2020-01-27 16:41:29.033 [http-nio-8004-exec-4] INFO  com.lpc.aspect.LogAspectService - ########请求地址:http://linpengcheng:8004/order/addOrderInfo
2020-01-27 16:41:29.033 [http-nio-8004-exec-4] INFO  com.lpc.aspect.LogAspectService - ########请求方式:GET
2020-01-27 16:41:29.033 [http-nio-8004-exec-4] INFO  com.lpc.aspect.LogAspectService - ########请求类方法:Map com.lpc.serviceImpl.OrderServiceImpl.addOrderInfo(Long,Double)
2020-01-27 16:41:29.033 [http-nio-8004-exec-4] INFO  com.lpc.aspect.LogAspectService - ########请求类方法参数:[69, 1999.0]
2020-01-27 16:41:29.033 [http-nio-8004-exec-4] INFO  com.lpc.aspect.LogAspectService - ====================请求内容===================
2020-01-27 16:41:30.622 [http-nio-8004-exec-4] INFO  com.lpc.aspect.LogAspectService - ====================返回内容===================
2020-01-27 16:41:30.764 [http-nio-8004-exec-4] INFO  com.lpc.aspect.LogAspectService - #########Response内容:{"msg":"创建订单成功","code":200,"data":20200031}
2020-01-27 16:41:30.765 [http-nio-8004-exec-4] INFO  com.lpc.aspect.LogAspectService - ====================返回内容==================
2020-01-27 16:41:31.581 [http-nio-8002-exec-7] INFO  com.lpc.aspect.LogAspectService - ===================请求内容====================
